개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원
3030000,3.03E+17,20220224,,1,영업/정상,0,정상,,,,,,10,,서울특별시 성동구 도선동 40 341호,"서울특별시 성동구 무학로2길 50, 341호 (도선동)",4709,주식회사 더홈푸드,2022-02-24 13:56,I,22:49.0,식육판매업,203014.1264,451106.8554,축산물판매업,식육판매업,0,L00,0
3030000,3.03E+17,20181001,,1,영업/정상,0,정상,,,,,,39.2,,서울특별시 성동구 하왕십리동 1016-2 ,"서울특별시 성동구 무학봉길 50, 1층 (하왕십리동)",4714,건국우유 중구보급소,2022-02-08 16:44,I,22:48.0,우유류판매업,202431.84,450898.6035,축산물판매업,우유류판매업,0,0,0
3030000,3.03E+17,20220208,,1,영업/정상,0,정상,,,,,,9.9,,서울특별시 성동구 성수동2가 273-61 우리큐브 285호,"서울특별시 성동구 연무장11길 10, 우리큐브 2층 285호 (성수동2가)",4783,주식회사 훼드,2022-02-08 16:45,I,22:48.0,식육판매업,205014.4362,448961.2083,축산물판매업,식육판매업,0,L00,0
3030000,3.03E+17,20191107,,3,폐업,2,폐업,20220701,,,,,20.27,,서울특별시 성동구 마장동 474-15 1층,"서울특별시 성동구 마장로29길 54, 1층 (마장동)",4704,푸른축산,2022-07-01 14:59,U,03:00.0,식육판매업,203216.2377,452055.4625,,,,,
3030000,3.03E+17,20210430,,1,영업/정상,0,정상,,,,,,18,,서울특별시 성동구 마장동 776-3 105호,"서울특별시 성동구 마장로 260, 1층 105호 (마장동)",4759,알찬미트,2022-03-16 18:00,I,22:35.0,식육판매업,203341.4794,451461.5269,축산물판매업,식육판매업,0,0,0
3080000,3.08E+17,2022-10-21,,1,영업/정상,0,정상,,,,,,33,,서울특별시 강북구 미아동 457-1 1층,"서울특별시 강북구 솔샘로64길 8, 1층 (미아동)",1204,JDL물류,2023-08-28 13:05,U,00:00.0,식육판매업,202348.282,457163.6294,,,,,
3030000,3.03E+17,2019-12-11,,1,영업/정상,0,정상,,,,,,40,,서울특별시 성동구 마장동 465-7 위드유빌딩,"서울특별시 성동구 청계천로10가길 76, 위드유빌딩 402호 (마장동)",4704,헬로우팜스(주),2023-06-28 9:08,U,00:00.0,식육판매업,203124.8477,452113.8501,,,,,
3030000,3.03E+17,20220216,,1,영업/정상,0,정상,,,,,,3.9,,서울특별시 성동구 마장동 766-8 55호,"서울특별시 성동구 마장로37길 40, 55호 (마장동)",4753,두각,2022-02-18 10:48,U,40:00.0,식육부산물전문판매업,203556.3701,451853.4574,축산물판매업,식육부산물전문판매업,0,0,0
3030000,3.03E+17,20220216,,1,영업/정상,0,정상,,,,,,4,,서울특별시 성동구 성수동2가 289-20 신한은행 35호,"서울특별시 성동구 아차산로7길 21, 신한은행 4층 35호 (성수동2가)",4793,주식회사 더잘잘,2022-02-16 18:13,I,22:37.0,축산물유통전문판매업,204764.6581,449437.6283,축산물판매업,축산물유통전문판매업,0,L00,0
3030000,3.03E+17,20220225,,1,영업/정상,0,정상,,,,,02-2295-8121,6.85,,서울특별시 성동구 마장동 771-4 102호,"서울특별시 성동구 마장로39가길 34, 102호 (마장동)",4756,주식회사 라도아이엔티,2022-02-25 16:49,I,22:37.0,축산물유통전문판매업,203746.3752,451619.9407,축산물판매업,축산물유통전문판매업,0,L00,0
3030000,3.03E+17,20220311,,1,영업/정상,0,정상,,,,,,0,,서울특별시 성동구 마장동 466-37 ,서울특별시 성동구 청계천로12가길 58-1(마장동),4704,청양유통,2022-03-11 8:58,I,22:53.0,식육부산물전문판매업,203172.7411,452061.8929,축산물판매업,식육부산물전문판매업,0,0,0
3030000,3.03E+17,20180913,,1,영업/정상,0,정상,,,,,,25,,서울특별시 성동구 마장동 790-2 202-1호,"서울특별시 성동구 마조로16길 23, 2층 202-1호 (마장동)",4758,와이지푸드,2022-03-18 17:42,I,22:35.0,식육판매업,203802.8647,451428.6136,축산물판매업,식육판매업,0,0,0
3030000,3.03E+17,20191226,,1,영업/정상,0,정상,,,,,,17.4,,서울특별시 성동구 마장동 511-20 201호,"서울특별시 성동구 고산자로22길 9-1, 201호 (마장동)",4748,주식회사 봉원파,2022-01-17 10:49,U,40:00.0,식육판매업,203325.8935,451880.1711,축산물판매업,식육판매업,0,L00,0
3030000,3.03E+17,2019-10-31,,1,영업/정상,0,정상,,,,,,80.56,,서울특별시 성동구 성수동2가 315-61 성수역 SK V1 Tower,"서울특별시 성동구 연무장5가길 25, 성수역 SK V1 Tower 4층 424호 (성수동2가)",4782,주식회사 아이엠시(IMC),2023-11-13 13:40,U,05:00.0,식육판매업,204847.846,449037.1767,,,,,
3030000,3.03E+17,20200103,,1,영업/정상,0,정상,,,,,02-1577-8414,648.4,,서울특별시 성동구 성수동2가 277-70 5층 ,"서울특별시 성동구 성수이로22길 60, 5층 (성수동2가)",4798,주식회사 넥스트플레이어,2020-01-07 14:28,U,40:00.0,축산물유통전문판매업,205522.4444,448947.3371,축산물판매업,축산물유통전문판매업,,L00,
3030000,3.03E+17,20200219,,1,영업/정상,0,정상,,,,,7046332919,12.63,,서울특별시 성동구 마장동 776-3 402-1호,"서울특별시 성동구 마장로 260, 402-1호 (마장동)",4759,플랜에이코리아(주),2022-03-15 17:49,U,40:00.0,식육판매업,203341.4794,451461.5269,축산물판매업,식육판매업,0,L00,0
3030000,3.03E+17,19980625,,3,폐업,2,폐업,19991229,,,,2281-3838,270.94,,서울특별시 성동구 마장동 480-17   ,,,한뫼식품(주),2003-01-06 15:19,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,,L00,
3030000,3.03E+17,20200210,,1,영업/정상,0,정상,,,,,,41.67,,서울특별시 성동구 마장동 466-1 101호,"서울특별시 성동구 청계천로12가길 50, 1층 101호 (마장동)",4704,(주)혜성미트코리아,2022-01-17 10:51,U,40:00.0,식육판매업,203125.7588,452057.988,축산물판매업,식육판매업,0,L00,0
3030000,3.03E+17,20200310,,1,영업/정상,0,정상,,,,,,27.72,,서울특별시 성동구 마장동 782-4 ,"서울특별시 성동구 마장로42길 2, 2층 202호 (마장동)",4758,소가돈가,2020-03-10 18:04,I,23:23.0,식육판매업,203843.5228,451580.7022,축산물판매업,식육판매업,,0,
3030000,3.03E+17,20200226,,1,영업/정상,0,정상,,,,,02-2298-2947,18.81,,서울특별시 성동구 마장동 521-10 대해빌딩 ,"서울특별시 성동구 고산자로 340, 대해빌딩 4층 408호 (마장동)",4748,주식회사 조이팜아이엔지,2021-09-16 9:28,U,40:00.0,식육판매업,203271.7729,451933.4787,축산물판매업,식육판매업,0,L00,0
3030000,3.03E+17,20210625,,3,폐업,2,폐업,20221018,,,,,11,,서울특별시 성동구 마장동 458-13 301호,"서울특별시 성동구 청계천로10나길 30, 301호 (마장동)",4704,한결,2022-10-18 16:39,U,00:00.0,축산물유통전문판매업,202992.7564,451947.4031,,,,,
3030000,3.03E+17,20200109,,1,영업/정상,0,정상,,,,,02-2295-1262,16,,서울특별시 성동구 마장동 470-4 5층 406호,"서울특별시 성동구 청계천로12가길 75-7, 5층 406호 (마장동)",4704,(주)파인미트,2022-01-17 10:49,U,40:00.0,식육판매업,203247.8205,452105.0031,축산물판매업,식육판매업,0,L00,0
3030000,3.03E+17,20190531,,1,영업/정상,0,정상,,,,,02-6083-6080,18.9,,서울특별시 성동구 마장동 797-17 101호,"서울특별시 성동구 마조로19길 19, 101호 (마장동)",4759,주식회사 이솔푸드,2020-11-12 20:36,U,40:00.0,식육판매업,203414.6995,451405.3392,축산물판매업,식육판매업,,L00,
3030000,3.03E+17,2020-03-10,,1,영업/정상,0,정상,,,,,,16,,서울특별시 성동구 마장동 480-1,"서울특별시 성동구 마장로37길 45, 1층 (마장동)",4752,지우축산,2023-04-19 8:55,U,01:00.0,식육판매업,203547.9298,451927.3173,,,,,
3030000,3.03E+17,20200214,,1,영업/정상,0,정상,,,,,7040189040,5.18,,서울특별시 성동구 성수동2가 289-21 효정빌딩 3015호,"서울특별시 성동구 아차산로7길 15-1, 효정빌딩 3층 3015호 (성수동2가)",4793,주식회사 쓰리케어코리아,2020-02-14 8:28,I,23:39.0,축산물유통전문판매업,204743.6779,449357.9464,축산물판매업,축산물유통전문판매업,,L00,
3030000,3.03E+17,20200317,,1,영업/정상,0,정상,,,,,,18.6,,서울특별시 성동구 마장동 469-15 ,"서울특별시 성동구 청계천로10나길 58, 1층 3호 (마장동)",4704,하남푸드,2022-01-17 10:54,U,40:00.0,식육판매업,203129.2461,451990.7842,축산물판매업,식육판매업,0,0,0
3030000,3.03E+17,20200302,,1,영업/정상,0,정상,,,,,,30.89,,서울특별시 성동구 마장동 566-42 ,"서울특별시 성동구 마장로 227-16, 1층 (마장동)",4705,영재유통,2021-06-04 18:58,U,40:00.0,식육판매업,203047.4239,451595.7614,축산물판매업,식육판매업,,0,
3030000,3.03E+17,20200327,,1,영업/정상,0,정상,,,,,,21.63,,서울특별시 성동구 마장동 517 동방빌딩 ,"서울특별시 성동구 고산자로 300, 동방빌딩 3층 307호 (마장동)",4749,주식회사 에스앤씨코리아,2022-01-17 10:58,U,40:00.0,식육판매업,203209.4572,451553.4616,축산물판매업,식육판매업,0,L00,0
3030000,3.03E+17,20200327,,1,영업/정상,0,정상,,,,,,19.08,,서울특별시 성동구 용답동 13-22 ,"서울특별시 성동구 용답중앙길 69, 1층 (용답동)",4805,대성닭집,2022-01-17 10:56,U,40:00.0,식육판매업,204642.0694,451257.8908,축산물판매업,식육판매업,0,0,0
3030000,3.03E+17,20200316,,1,영업/정상,0,정상,,,,,,40.11,,서울특별시 성동구 마장동 464-1 백심 ,"서울특별시 성동구 마장로29길 41, 백심 1층 (마장동)",4704,주식회사 우리와푸드,2022-01-17 10:53,U,40:00.0,식육판매업,203159.8066,451929.7672,축산물판매업,식육판매업,0,L00,0
3030000,3.03E+17,20001213,,3,폐업,2,폐업,20161115,,,,794 -0511,0,,서울특별시 성동구 옥수동 220-1 한남하이츠상가 지층 ,,,하든하우스코리아(한우),2016-11-15 14:31,I,59:59.0,식육판매업,201181.599,448609.5881,축산물판매업,식육판매업,,0,
3030000,3.03E+17,20191118,,1,영업/정상,0,정상,,,,,070-7726-3301,35.99,,서울특별시 성동구 마장동 784 세림아파트 ,"서울특별시 성동구 마장로42길 14, 세림아파트 2층 201호 (마장동)",4757,주식회사 모닝에프앤씨,2022-01-17 10:55,U,40:00.0,식육판매업,203922.2899,451446.8385,축산물판매업,식육판매업,0,L00,0
3030000,3.03E+17,20211229,,1,영업/정상,0,정상,,,,,,0,,서울특별시 성동구 마장동 510-1 ,"서울특별시 성동구 고산자로24길 16, 1층 (마장동)",4748,양평플러스,2021-12-29 9:59,I,22:51.0,식육부산물전문판매업,203402.6159,451934.1018,축산물판매업,식육부산물전문판매업,0,0,0
3030000,3.03E+17,20200327,,1,영업/정상,0,정상,,,,,,12.21,,서울특별시 성동구 마장동 457,"서울특별시 성동구 청계천로12가길 6-4, 1층 101호 (마장동)",4704,주식회사 팜스테드미트,2022-07-13 14:24,U,05:00.0,식육판매업,202965.6991,451973.085,,,,,
3030000,3.03E+17,20200227,,4,취소/말소/만료/정지/중지,3,행정처분,20221122,,,,02-2296-4125,15.68,,서울특별시 성동구 마장동 772-2,"서울특별시 성동구 마장로39가길 14, 4층 401호 (마장동)",4756,농업회사법인 제우스에프앤엘(주),2022-12-07 9:51,U,09:00.0,식육판매업,203662.9192,451555.1035,,,,,
3030000,3.03E+17,20200302,,3,폐업,2,폐업,20221027,,,,,16.37,,서울특별시 성동구 마장동 518-8,"서울특별시 성동구 마장로31길 1, 1층 5호 (마장동)",4749,주식회사 필탑,2022-10-27 16:33,U,09:00.0,식육판매업,203218.0289,451584.7588,,,,,
3030000,3.03E+17,20220118,,1,영업/정상,0,정상,,,,,,6.6,,서울특별시 성동구 성수동2가 289-21 효정빌딩 304호,"서울특별시 성동구 아차산로7길 15-1, 효정빌딩 304호 (성수동2가)",4793,신상에프앤비,2022-01-18 18:07,I,22:40.0,식육판매업,204743.6779,449357.9464,축산물판매업,식육판매업,0,0,0
3030000,3.03E+17,20220118,,1,영업/정상,0,정상,,,,,,20.86,,서울특별시 성동구 마장동 506-7 302호,"서울특별시 성동구 마장로33길 57, 302호 (마장동)",4748,주식회사 태용미트,2022-01-18 18:08,I,22:40.0,식육판매업,203476.6734,452047.3192,축산물판매업,식육판매업,0,L00,0
3030000,3.03E+17,20220120,,1,영업/정상,0,정상,,,,,,42,,서울특별시 성동구 마장동 509-6 ,"서울특별시 성동구 마장로33길 49, 1층 (마장동)",4748,우리축산,2022-01-28 10:42,U,40:00.0,식육부산물전문판매업,203424.1491,451970.7413,축산물판매업,식육부산물전문판매업,0,0,0
3030000,3.03E+17,2020-02-03,,1,영업/정상,0,정상,,,,,02-6916-1607,136.44,,서울특별시 성동구 성수동2가 281-4 한불모터스(주),"서울특별시 성동구 광나루로 310, 한불모터스(주) 5층 (성수동2가)",4799,(주)이마트24,2023-11-10 16:07,U,02:00.0,식용란수집판매업,205613.8127,449514.5592,,,,,
3030000,3.03E+17,2020-03-16,,1,영업/정상,0,정상,,,,,02-546-0271,253.7,,서울특별시 성동구 성수동1가 13-209,"서울특별시 성동구 상원12길 34, 110~114호 (성수동1가)",4790,주식회사 에치와이 성수점,2023-12-01 10:12,U,03:00.0,우유류판매업,204399.528,449705.9224,,,,,
3030000,3.03E+17,2022-01-07,,1,영업/정상,0,정상,,,,,02-2292-8211,13.8,,서울특별시 성동구 마장동 763-1,"서울특별시 성동구 마장로37길 41, 1층 (마장동)",4752,우진한우,2024-02-26 13:46,U,08:00.0,식육판매업,203541.6399,451874.8951,,,,,
3030000,3.03E+17,20220120,,1,영업/정상,0,정상,,,,,,10,,서울특별시 성동구 마장동 510-16 4호,"서울특별시 성동구 마장로31가길 13, 4호 (마장동)",4748,정축산,2022-01-20 18:25,I,22:40.0,식육판매업,203372.112,451918.2968,축산물판매업,식육판매업,0,0,0
3030000,3.03E+17,20220120,,1,영업/정상,0,정상,,,,,,0,,서울특별시 성동구 마장동 470-2 ,"서울특별시 성동구 청계천로12가길 75-15, 1층 (마장동)",4704,주식회사 영진축산,2022-01-20 18:28,I,22:40.0,식육판매업,203246.7325,452126.9514,축산물판매업,식육판매업,0,L00,0
3030000,3.03E+17,20211222,,1,영업/정상,0,정상,,,,,,41.6,,서울특별시 성동구 마장동 517 동방빌딩 309호,"서울특별시 성동구 고산자로 300, 동방빌딩 309호 (마장동)",4749,명성에프앤에스,2021-12-22 18:33,I,22:42.0,축산물유통전문판매업,203209.4572,451553.4616,축산물판매업,축산물유통전문판매업,0,0,0
3030000,3.03E+17,20220103,,1,영업/정상,0,정상,,,,,,0,,서울특별시 성동구 마장동 510-1 ,서울특별시 성동구 고산자로24길 16(마장동),4748,초경유통,2022-01-03 18:44,I,22:41.0,식육부산물전문판매업,203402.6159,451934.1018,축산물판매업,식육부산물전문판매업,0,0,0
3030000,3.03E+17,20220103,,1,영업/정상,0,정상,,,,,,0,,서울특별시 성동구 마장동 507-5 208-1호,"서울특별시 성동구 마장로31길 48, 208-1호 (마장동)",4748,수지유통,2022-01-03 18:45,I,22:41.0,식육판매업,203341.5632,452020.0084,축산물판매업,식육판매업,0,0,0
3030000,3.03E+17,20211230,,1,영업/정상,0,정상,,,,,,8.6,,서울특별시 성동구 마장동 507-8 404호,"서울특별시 성동구 마장로31나길 21, 404호 (마장동)",4748,대동축산,2021-12-30 16:06,I,22:41.0,식육판매업,203431.2074,451991.6092,축산물판매업,식육판매업,0,0,0
3030000,3.03E+17,20030120,,1,영업/정상,0,정상,,,,,,29,,서울특별시 성동구 마장동 761-8 203호,,,(주)솔로몬미트,2006-06-09 12:45,I,59:59.0,축산물수입판매업,203596.3285,452035.066,축산물판매업,축산물수입판매업,,L00,
3030000,3.03E+17,20050913,,1,영업/정상,0,정상,,,,,2281-0726,10.05,,서울특별시 성동구 마장동 459-2 ,서울특별시 성동구 청계천로10다길 34-14 (마장동),,엠지푸드,2005-09-13 10:24,I,59:59.0,축산물수입판매업,203043.8622,451905.8912,축산물판매업,축산물수입판매업,,0,
3030000,3.03E+17,20031205,,1,영업/정상,0,정상,,,,,,2516.91,,서울특별시 성동구 마장동 521-10 504호,"서울특별시 성동구 고산자로 340, 504호 (마장동)",,(주)아이원미트,2003-12-05 8:58,I,59:59.0,축산물수입판매업,203271.7729,451933.4787,축산물판매업,축산물수입판매업,,L00,
3030000,3.03E+17,20030806,,1,영업/정상,0,정상,,,,,,0,,서울특별시 성동구 마장동 521-10 404호,"서울특별시 성동구 고산자로 340, 404호 (마장동)",,넥서스코퍼레이션,2005-01-21 17:29,I,59:59.0,축산물수입판매업,203271.7729,451933.4787,축산물판매업,축산물수입판매업,,0,
3030000,3.03E+17,20080825,,1,영업/정상,0,정상,,,,,,19.8,,서울특별시 성동구 성수동1가 656-835 ,"서울특별시 성동구 아차산로3길 9, 1층 (성수동1가)",4789,성일한우정육점,2022-01-13 10:01,U,40:00.0,식육판매업,204078.5347,449554.7428,축산물판매업,식육판매업,0,0,0
3030000,3.03E+17,20110701,,1,영업/정상,0,정상,,,,,2297-8662,47.95,,서울특별시 성동구 마장동 458-7 1층 ,"서울특별시 성동구 청계천로10다길 19, 1층 (마장동)",4704,(주)미트올,2022-01-14 9:47,U,40:00.0,식육판매업,202972.5506,451916.7327,축산물판매업,식육판매업,0,L00,0
3030000,3.03E+17,20101028,,1,영업/정상,0,정상,,,,,,24,,서울특별시 성동구 마장동 474-5 고운타워 303-다호,"서울특별시 성동구 고산자로 345, 고운타워 303-다호 (마장동)",4704,(주)샘트레이딩,2021-04-23 14:32,U,40:00.0,식육판매업,203232.3546,452019.1325,축산물판매업,식육판매업,,L00,
3150000,3.15E+17,20221219,,1,영업/정상,0,정상,,,,,,6,,서울특별시 강서구 화곡동 404-3 102호,"서울특별시 강서구 강서로26길 6, 102호 (화곡동)",7728,다은푸드,2022-12-19 10:54,I,01:00.0,우유류판매업,186025.1713,448562.4591,,,,,
3030000,3.03E+17,19990105,,1,영업/정상,0,정상,,,,,2294-6787,21.54,,서울특별시 성동구 마장동 509-1 ,"서울특별시 성동구 고산자로24길 17, 1층 1호 (마장동)",4748,(주)월성축산,2022-01-10 14:10,U,40:00.0,식육판매업,203424.3948,451955.2659,축산물판매업,식육판매업,0,L00,0
